,borough,block,lot,cd,bct2020,bctcb2020,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healthcenterdistrict,healtharea,sanitboro,sanitdistrict,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,firm07_flag,pfirm15_flag,version,dcpedited,latitude,longitude,notes
14095,MN,416,1,103.0,1003601.0,10036011001.0,36.01,1001.0,1.0,1.0,10002.0,L018,5.0,14.0,6500.0,1.0,3.0,2A,196 ELDRIDGE STREET,C4-4A,,,,,,,,,,N,C1,2.0,0.0,O,NYC HOUSING AUTHORITY,44483.0,60640.0,0.0,60640.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,54.0,54.0,320.0,177.0,150.0,50.0,N,1.0,Y,3.0,2.0,1215000.0,5820750.0,5820750.0,1986.0,0.0,0.0,,,1.36,4.0,4.0,4.0,1,1004160001.0,,3601.0,987033.0,202109.0,12c,,102 002,10204.0,,,,1,,,22v3,,40.7214188,-73.98996,
14097,MN,416,20,103.0,1003601.0,10036011001.0,36.01,1001.0,1.0,1.0,10002.0,L018,5.0,14.0,6500.0,1.0,3.0,2A,169 ALLEN STREET,C4-4A,,,,,,,,,,N,D4,3.0,0.0,,167-69 ALLEN STREET H,4399.0,20680.0,0.0,20680.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,30.0,30.0,50.0,88.0,50.0,73.0,E,2.0,N,5.0,2.0,450000.0,982350.0,638366.0,1920.0,1986.0,0.0,,,4.7,4.0,4.0,4.0,1,1004160020.0,,3601.0,987113.0,202115.0,12c,,102 002,10204.0,,,,1,,,22v3,,40.7214352,-73.9896714,
14099,MN,432,7501,103.0,1003200.0,10032003000.0,32.0,3000.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3A,85 AVENUE A,R7A,,,,C2-5,,,,,,N,RM,4.0,0.0,,PSA 85 AVE A ASSOCS LP,7269.0,26269.0,7685.0,18584.0,0.0,7685.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,32.0,33.0,72.58,100.0,0.0,0.0,,0.0,N,5.0,5.0,877500.0,4585049.0,0.0,1991.0,0.0,0.0,,,3.61,4.0,0.0,4.0,1,1004327501.0,714.0,32.0,988563.0,203528.0,12c,,102 011,10205.0,,1004320031.0,03/18/1991,1,,,22v3,,40.725313,-73.9844395,
14143,MN,418,40,103.0,1001800.0,10018006001.0,18.0,6001.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,299 BROOME STREET,C4-4A,,,,,,,,,,N,C7,4.0,0.0,,ZI CHENG REALTY CORP,2872.0,15060.0,1200.0,13860.0,0.0,1200.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,26.0,28.0,32.83,87.5,33.0,77.0,N,1.0,N,5.0,2.0,270000.0,810900.0,0.0,1900.0,1988.0,0.0,,,5.24,4.0,4.0,4.0,1,1004180040.0,,18.0,986403.0,201056.0,12c,,101N078,10204.0,,,,1,,,22v3,,40.7185287,-73.9922332,
14156,MN,418,48,103.0,1001800.0,10018006001.0,18.0,6001.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,105 ELDRIDGE STREET,C4-4A,,,,,,,,,,N,C7,4.0,0.0,,105 ELDRIDGE LLC,5023.0,13544.0,5024.0,8520.0,0.0,5024.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,18.0,20.0,50.08,100.33,50.0,98.0,N,3.0,N,5.0,2.0,540000.0,1737900.0,0.0,1900.0,2016.0,0.0,,,2.7,4.0,4.0,4.0,1,1004180048.0,,18.0,986390.0,200904.0,12c,,101N078,10204.0,,,,1,,,22v3,,40.7181115,-73.9922801,
14159,MN,418,51,103.0,1001800.0,10018006001.0,18.0,6001.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,282 GRAND STREET,C4-4A,,,,,,,,,,N,V1,11.0,0.0,,282 GRAND STREET LLC,4383.0,0.0,,,,,,,,,7.0,0.0,,0.0,0.0,16.67,87.67,0.0,0.0,,0.0,N,5.0,5.0,731700.0,731700.0,0.0,0.0,0.0,0.0,,,0.0,4.0,4.0,4.0,1,1004180051.0,,18.0,986365.0,200839.0,12c,,101N078,10204.0,E-216,1004180051.0,04/11/2022,1,,,22v3,,40.7179331,-73.9923703,
14164,MN,418,58,103.0,1001800.0,10018006001.0,18.0,6001.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,272 GRAND STREET,C4-4A,,,,,,,,,,N,K4,4.0,0.0,,"LUI & LEI ENTERPRISE, IN",2191.0,4975.0,3250.0,0.0,1625.0,1625.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,25.0,87.5,25.0,64.0,N,3.0,N,3.0,2.0,197100.0,542250.0,0.0,1900.0,0.0,0.0,,,2.27,4.0,4.0,4.0,1,1004180058.0,,18.0,986235.0,200891.0,12c,,101N078,10204.0,E-216,,,1,,,22v3,,40.7180759,-73.9928393,
14181,MN,419,48,103.0,1001800.0,10018007002.0,18.0,7001.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,124 FORSYTH STREET,C6-2A,,,,,,,,,,N,C7,4.0,0.0,,GARLYLE REALTY CORP,2499.0,10000.0,1500.0,8500.0,0.0,1500.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,18.0,20.0,25.0,100.0,25.0,79.0,N,3.0,N,5.0,2.0,90000.0,581400.0,0.0,1900.0,0.0,0.0,,,4.0,6.02,6.0,6.5,1,1004190048.0,,18.0,986451.0,201340.0,12c,,101N078,10204.0,,,,1,,,22v3,,40.7193082,-73.9920599,
14187,MN,419,71,103.0,1001800.0,10018007002.0,18.0,7001.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,292 BROOME STREET,C4-4A,,,,,,,,,,N,C4,2.0,0.0,,YWC ROYAL INC.,1262.0,6315.0,1250.0,5065.0,0.0,1250.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,9.0,25.0,50.5,25.0,49.0,N,3.0,N,3.0,2.0,228600.0,847350.0,0.0,1905.0,0.0,0.0,,,5.0,4.0,4.0,4.0,1,1004190071.0,,18.0,986520.0,201133.0,12c,,101N078,10204.0,,,,1,,,22v3,,40.71874,-73.9918111,
14207,MN,422,45,103.0,1003601.0,10036012000.0,36.01,2000.0,1.0,1.0,10002.0,L018,5.0,14.0,6500.0,1.0,3.0,2A,210 FORSYTH STREET,C4-4A,C6-2A,,,,,,,,,Y,C6,2.0,0.0,,210 FORSYTH ST,2499.0,8820.0,1100.0,7720.0,0.0,1100.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,10.0,25.0,100.0,25.0,88.0,E,3.0,N,5.0,2.0,309600.0,2178450.0,1645558.0,1900.0,1987.0,0.0,,,3.53,4.0,4.0,4.0,1,1004220045.0,,3601.0,986959.0,202645.0,12c,,102 002,10204.0,,,,1,,,22v3,,40.72289,-73.9902268,
14217,MN,422,53,103.0,1003601.0,10036012000.0,36.01,2000.0,1.0,1.0,10002.0,L018,5.0,14.0,6500.0,1.0,3.0,2A,145 EAST HOUSTON STREET,C6-2A,,,,,,,,,,N,S5,4.0,0.0,,DSLM 1 ASSOCIATES LLC,2174.0,5076.0,2100.0,2976.0,0.0,2100.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,6.0,21.75,100.0,22.0,88.0,E,3.0,N,5.0,5.0,236250.0,1253700.0,0.0,1900.0,0.0,0.0,,,2.33,6.02,6.0,6.5,1,1004220053.0,,3601.0,987069.0,202672.0,12c,,102 002,10204.0,E-216,,,1,,,22v3,,40.722964,-73.9898299,
14218,MN,402,7502,103.0,1003200.0,10032007002.0,32.0,7002.0,1.0,2.0,10009.0,L011,9.0,14.0,6600.0,1.0,3.0,3A,509 EAST 6 STREET,R7B,,,,,,,,,,N,RM,4.0,0.0,,UNAVAILABLE OWNER,2272.0,9629.0,3915.0,5714.0,0.0,3915.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,64.0,65.0,0.0,0.0,25.0,63.0,,0.0,N,0.0,5.0,323552.0,2153252.0,0.0,1920.0,1997.0,1998.0,,,4.24,3.0,0.0,3.0,1,1004027502.0,2642.0,32.0,988909.0,203552.0,12c,,102 021,10203.0,,1004020061.0,12/11/2015,1,,,22v3,,40.7253787,-73.9831911,
14322,MN,423,25,103.0,1001800.0,10018005006.0,18.0,5004.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,111 CHRYSTIE STREET,C6-3A,,,,,,TA,,,,N,C7,4.0,0.0,,"KENT & KEE MEE MUI CHIN,",2506.0,10830.0,1805.0,9025.0,0.0,1805.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,23.0,24.0,25.0,100.25,25.0,83.0,N,3.0,N,5.0,2.0,90000.0,811800.0,0.0,1900.0,0.0,0.0,,,4.32,7.52,6.0,7.5,1,1004230025.0,,18.0,985915.0,201066.0,12c,,101N077,10204.0,,,,1,,,22v3,,40.7185563,-73.9939936,
14375,MN,413,7501,103.0,1001800.0,10018006000.0,18.0,6000.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,2B,75 ALLEN STREET,C4-4A,,,,,,,,,,N,RM,4.0,0.0,,ALLEN PLAZA ASSOCIATION,2492.0,7954.0,3046.0,4908.0,0.0,3046.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,18.0,19.0,27.52,88.27,0.0,0.0,,0.0,Y,5.0,5.0,211498.0,1591194.0,72708.0,1900.0,1987.0,0.0,,,3.19,4.0,4.0,4.0,1,1004137501.0,558.0,18.0,986603.0,200806.0,12c,,101N078,10204.0,,1004130021.0,10/07/1988,1,,,22v3,,40.7178425,-73.9915117,
14459,MN,458,45,103.0,1003602.0,10036022000.0,36.02,2000.0,1.0,2.0,10003.0,E028,9.0,14.0,6500.0,1.0,3.0,3B,8 EAST 2 STREET,R8B,,,,,,,,,,N,S2,4.0,0.0,,"SMITH, CHARLES H",1600.0,6312.0,1244.0,5068.0,0.0,1244.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,3.0,25.0,63.75,25.0,50.0,N,3.0,Y,5.0,2.0,237000.0,598440.0,1460.0,1899.0,2011.0,0.0,,,3.95,4.0,0.0,4.0,1,1004580045.0,,3602.0,986639.0,203616.0,12c,,102 009,10205.0,,,,1,,,22v3,,40.7255552,-73.9913809,
14870,MN,279,62,103.0,1002700.0,10027001001.0,27.0,1003.0,2.0,1.0,10038.0,E009,5.0,14.0,7800.0,1.0,3.0,1A,7 EAST BROADWAY,C6-1G,,,,,,TA,,,,N,M9,8.0,0.0,X,"TRANS WORLD BUDDHISTASSOCIATION, INC.",2237.0,6721.0,6721.0,0.0,1657.0,1750.0,0.0,0.0,0.0,3314.0,2.0,1.0,4.0,0.0,6.0,25.17,80.58,25.0,76.0,E,3.0,Y,5.0,2.0,394200.0,1127250.0,1127250.0,1900.0,0.0,0.0,,,3.0,3.44,6.0,4.8,1,1002790062.0,,27.0,984907.0,199118.0,12d,,101S029,10107.0,,,,1,,,22v3,,40.7132096,-73.9976301,
14991,MN,398,51,103.0,1003002.0,10030021000.0,30.02,1000.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3A,176 EAST 2 STREET,R8B,,,,,,,,,,N,C6,2.0,0.0,,176 EAST 2ND ST LLC,2120.0,6432.0,0.0,6432.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,8.0,20.0,106.0,20.0,50.0,N,0.0,N,5.0,0.0,271800.0,1837350.0,0.0,1900.0,0.0,0.0,,,3.03,4.0,0.0,4.0,1,1003980051.0,,3002.0,988551.0,202580.0,12c,,102 012,10203.0,,,,1,,,22v3,,40.7227109,-73.9844834,
14993,MN,421,49,103.0,1003601.0,10036012001.0,36.01,2001.0,1.0,1.0,10002.0,L018,5.0,14.0,6500.0,1.0,3.0,2A,184 FORSYTH STREET,C4-4A,,,,,,,,,,N,D9,3.0,0.0,X,NYSD FORSYTH HOUSINGDEVELOPMENT FUND CO  INC,2499.0,8594.0,0.0,8594.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,21.0,21.0,25.0,100.0,25.0,62.0,N,0.0,N,5.0,0.0,112500.0,901350.0,901350.0,2001.0,0.0,0.0,,,3.44,4.0,4.0,4.0,1,1004210049.0,,3601.0,986788.0,202203.0,12c,,102 002,10204.0,,,,1,,,22v3,,40.7216768,-73.9908438,
14994,MN,315,1,103.0,1001401.0,10014012001.0,14.01,2002.0,1.0,1.0,10002.0,E015,7.0,14.0,7400.0,1.0,3.0,1B,409 GRAND STREET,R8,,,,,,,,,,N,D4,3.0,0.0,,UNAVAILABLE OWNER,211024.0,1054290.0,19350.0,1034940.0,0.0,0.0,19350.0,0.0,0.0,0.0,2.0,2.0,20.0,880.0,880.0,647.5,214.33,312.58,127.5,E,0.0,Y,5.0,0.0,7290000.0,68568300.0,2732604.0,1960.0,0.0,0.0,,,5.0,6.02,0.0,6.5,1,1003150001.0,,1401.0,988158.0,199791.0,12d,Y,101N085,10107.0,,,,1,,,22v3,,40.715056,-73.9859028,
14995,MN,415,27,103.0,1001800.0,10018004000.0,18.0,4000.0,1.0,1.0,10002.0,L018,5.0,14.0,7400.0,1.0,3.0,2A,135 ALLEN STREET,C4-4A,,,,,,,,,,N,M1,8.0,0.0,X,CHURCH GRACE ETC,4085.0,6816.0,6816.0,0.0,0.0,0.0,0.0,0.0,0.0,6816.0,2.0,1.0,2.0,0.0,0.0,50.0,88.17,50.0,88.17,N,0.0,N,5.0,0.0,422550.0,1103850.0,1103850.0,1900.0,1994.0,0.0,,,1.67,4.0,4.0,4.0,1,1004150027.0,,18.0,986940.0,201672.0,12c,,101N078,10204.0,E-216,,,1,,,22v3,,40.7202193,-73.9902957,
15014,MN,426,24,103.0,1003601.0,10036013002.0,36.01,3002.0,1.0,1.0,10002.0,L020,5.0,14.0,6500.0,1.0,3.0,2A,17 STANTON STREET,C6-3A,,,,,,,,,,N,C7,4.0,0.0,,"SAJ REALTY, LLC",1665.0,6712.0,936.0,5776.0,0.0,936.0,0.0,0.0,0.0,0.0,2.0,1.0,4.5,7.0,8.0,33.33,50.0,33.33,32.5,N,0.0,N,5.0,0.0,340200.0,1657800.0,0.0,2000.0,2008.0,0.0,,,4.03,7.52,6.0,7.5,1,1004260024.0,,3601.0,986426.0,202468.0,12c,,102 001,10204.0,E-216,,,1,,,22v3,,40.7224043,-73.9921497,
15083,MN,453,3,103.0,1004001.0,10040013000.0,40.0,5000.0,1.0,2.0,10003.0,E005,9.0,14.0,6200.0,1.0,3.0,4B,178 2 AVENUE,R7A,,,,C1-5,,,,,,N,S4,4.0,0.0,,ELDORADO HOLDING CORP,2583.0,7809.0,1300.0,6509.0,0.0,1300.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,4.0,5.0,25.83,100.0,26.0,94.0,E,3.0,N,5.0,5.0,552150.0,2052450.0,0.0,1920.0,1986.0,0.0,,,3.02,4.0,0.0,4.0,1,1004530003.0,,40.0,988157.0,205408.0,12c,,102 027,10205.0,,,,1,,,22v3,,40.7304733,-73.9859031,
15085,MN,453,4,103.0,1004001.0,10040013000.0,40.0,5000.0,1.0,2.0,10003.0,E005,9.0,14.0,6200.0,1.0,3.0,4B,180 2 AVENUE,R7A,,,,C1-5,,,,,,N,S5,4.0,0.0,,180 SECOND LLC,2583.0,11587.0,2351.0,9236.0,0.0,2351.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,6.0,7.0,25.83,100.0,26.0,62.0,E,3.0,N,5.0,2.0,225000.0,1007550.0,0.0,1910.0,2019.0,2019.0,,,4.49,4.0,0.0,4.0,1,1004530004.0,,40.0,988170.0,205431.0,12c,,102 027,10205.0,,,,1,,,22v3,,40.7305364,-73.9858562,
15086,MN,457,8,103.0,1003602.0,10036022001.0,36.02,2001.0,1.0,2.0,10003.0,E028,9.0,14.0,6500.0,1.0,3.0,3B,319 BOWERY,C6-1,,,,,,,,,,N,S3,4.0,0.0,,319 BOWERY NY LLC,1613.0,5906.0,1501.0,4405.0,0.0,1501.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,4.0,22.33,93.33,22.0,84.0,E,2.0,Y,5.0,2.0,157500.0,2115450.0,0.0,1920.0,1977.0,2014.0,,,3.66,3.44,6.0,6.5,1,1004570008.0,,3602.0,986520.0,203526.0,12c,,102 009,10205.0,,,,1,,,22v3,,40.7253082,-73.9918102,
15088,MN,457,32,103.0,1003602.0,10036022001.0,36.02,2001.0,1.0,2.0,10003.0,E028,9.0,14.0,6500.0,1.0,3.0,3B,29 2 AVENUE,C6-2A,,,,,,,,,,N,S3,4.0,0.0,,HPG 29 2ND AVE LLC,2277.0,5994.0,1582.0,4412.0,0.0,1582.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,4.0,16.5,70.0,17.0,69.0,N,3.0,Y,5.0,2.0,180000.0,1984050.0,0.0,1900.0,2018.0,0.0,,,2.63,6.02,6.0,6.5,1,1004570032.0,,3602.0,986779.0,203304.0,12c,,102 009,10205.0,,,,1,,,22v3,,40.7246988,-73.9908759,
15100,MN,460,39,103.0,1003800.0,10038003000.0,38.0,3000.0,1.0,2.0,10003.0,E028,9.0,14.0,6500.0,1.0,3.0,3B,75 2 AVENUE,R7A,,,,C2-5,,,,,,N,S4,4.0,0.0,,75 SECOND AVENUE LLC,2000.0,5542.0,1600.0,3942.0,0.0,1600.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,5.0,20.08,100.0,20.0,73.0,N,3.0,Y,5.0,5.0,864000.0,1772100.0,0.0,1845.0,1988.0,0.0,East Village / Lower East Side Historic District,,2.77,4.0,0.0,4.0,1,1004600039.0,,38.0,987150.0,203992.0,12c,,102 009,10205.0,,,,1,,,22v3,t,40.7265871,-73.9895371,
15141,MN,465,9,103.0,1004002.0,10040024001.0,40.0,3002.0,1.0,2.0,10003.0,E033,9.0,14.0,6200.0,1.0,3.0,4B,102 EAST 10 STREET,C6-2A,,,,,,,,,,N,B9,1.0,0.0,,"ALVIN E. FRIEDMAN-KIEN, TRUSTEE",892.0,2736.0,0.0,2052.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,19.33,46.5,19.33,36.0,N,3.0,Y,5.0,1.0,160560.0,314580.0,0.0,1839.0,0.0,0.0,St. Mark's Historic District Extension,,3.07,6.02,6.0,6.5,1,1004650009.0,,40.0,987372.0,205389.0,12c,,102 018,10205.0,,,,1,,,22v3,t,40.7304214,-73.9887355,
15146,MN,468,12,103.0,1004002.0,10040021000.0,40.0,1001.0,1.0,2.0,10003.0,L003,9.0,14.0,6200.0,1.0,3.0,4B,206 EAST 13 STREET,R8B,,,,,,,,,,N,C2,2.0,0.0,,206 E 13 LLC,1703.0,3648.0,0.0,3648.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,5.0,16.5,103.25,17.0,55.0,N,3.0,N,5.0,5.0,517500.0,1170450.0,0.0,1900.0,1983.0,0.0,,,2.14,4.0,0.0,4.0,1,1004680012.0,,40.0,987762.0,206037.0,12c,,102 026,10205.0,,,,1,,,22v3,,40.7321999,-73.987328,
15147,MN,468,15,103.0,1004002.0,10040021000.0,40.0,1001.0,1.0,2.0,10003.0,L003,9.0,14.0,6200.0,1.0,3.0,4B,212 EAST 13 STREET,R8B,,,,,,,,,,N,D4,3.0,0.0,,UNAVAILABLE OWNER,3201.0,14022.0,0.0,14022.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,23.0,23.0,31.0,103.25,31.0,90.0,N,3.0,N,5.0,2.0,234000.0,1653750.0,4780.0,1930.0,1984.0,0.0,,,4.38,4.0,0.0,4.0,1,1004680015.0,,40.0,987810.0,206011.0,12c,,102 026,10205.0,,,,1,,,22v3,,40.7321285,-73.9871548,
15148,MN,467,15,103.0,1004002.0,10040023000.0,40.0,2000.0,1.0,2.0,10003.0,L003,9.0,14.0,6200.0,1.0,3.0,4B,212 EAST 12 STREET,R8B,,,,,,,,,,N,C1,2.0,0.0,,ONE-ARAB TRADE CENTER,2129.0,9025.0,0.0,9025.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,9.0,9.0,20.0,106.5,20.0,97.0,N,2.0,N,5.0,2.0,729000.0,2578050.0,0.0,1900.0,0.0,0.0,,,4.24,4.0,0.0,4.0,1,1004670015.0,,40.0,987717.0,205755.0,12c,,102 026,10205.0,,,,1,,,22v3,,40.7314259,-73.9874905,
15216,MN,407,7502,103.0,1003400.0,10034001000.0,34.0,1000.0,1.0,2.0,10009.0,L011,9.0,14.0,6200.0,1.0,3.0,4A,503 EAST 13 STREET,C1-6A,,,,,,,,,,N,RM,4.0,0.0,,UNAVAILABLE OWNER,11420.0,23228.0,4099.0,19129.0,0.0,4099.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,18.0,19.0,158.5,103.25,0.0,0.0,,0.0,Y,0.0,5.0,611999.0,3333151.0,265320.0,1999.0,0.0,0.0,,,2.03,4.0,2.0,4.0,1,1004077502.0,1081.0,34.0,989704.0,205132.0,12c,,102 029,10203.0,,1004070001.0,12/07/1999,1,,,22v3,,40.7297149,-73.9803216,
15498,MN,344,44,103.0,1002201.0,10022012000.0,22.01,2000.0,1.0,2.0,10002.0,L018,7.0,14.0,7600.0,1.0,3.0,2A,120 RIDGE STREET,R7A,,,,,,,,,,N,D1,3.0,0.0,,120 RIDGE REALTY GROUP,4374.0,14960.0,0.0,14960.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,22.0,22.0,50.0,87.5,50.0,80.0,N,0.0,Y,5.0,0.0,153000.0,2350350.0,0.0,2001.0,0.0,0.0,,,3.42,4.0,0.0,4.0,1,1003440044.0,,2201.0,988996.0,201257.0,12c,,102 005,10201.0,,1003440044.0,01/02/2002,1,,,22v3,,40.7190794,-73.9828789,
16656,MN,373,62,103.0,1002601.0,10026011002.0,26.01,1002.0,1.0,2.0,10009.0,E028,9.0,14.0,6700.0,1.0,3.0,3A,287 EAST 3 STREET,R8B,,,,,,,,,,N,C3,2.0,0.0,,"BRAND, BRUCE A.",2051.0,2870.0,0.0,2870.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,4.0,21.33,96.17,21.33,36.0,N,0.0,N,5.0,5.0,406800.0,515250.0,0.0,1900.0,0.0,0.0,,,1.4,4.0,0.0,4.0,1,1003730062.0,,2601.0,989852.0,202164.0,12c,,102 014,10202.0,E-216,,,1,,,22v3,,40.7215684,-73.9797901,
17282,MN,454,36,103.0,1004001.0,10040012001.0,40.0,6001.0,1.0,2.0,10003.0,E005,9.0,14.0,6200.0,1.0,3.0,4B,215 1 AVENUE,R7A,,,,C1-5,,,,,,N,C7,4.0,0.0,,211-217 FIRST AVENUE LLC,2722.0,13550.0,2710.0,10840.0,0.0,2710.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,16.0,18.0,31.67,86.0,32.0,63.0,N,3.0,N,3.0,2.0,214200.0,1712700.0,0.0,1900.0,1988.0,0.0,,,4.98,4.0,0.0,4.0,1,1004540036.0,,40.0,988838.0,205482.0,12c,,102 027,10205.0,,,,1,,,22v3,,40.7306761,-73.983446,
17295,MN,467,17,103.0,1004002.0,10040023000.0,40.0,2000.0,1.0,2.0,10003.0,L003,9.0,14.0,6200.0,1.0,3.0,4B,216 EAST 12 STREET,R8B,,,,,,,,,,N,C6,2.0,0.0,,216 EAST 12TH ST OWNERS CORP,2272.0,6560.0,0.0,6560.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,9.0,9.0,21.33,106.5,21.0,61.0,N,3.0,N,5.0,2.0,316800.0,1873800.0,0.0,1900.0,0.0,0.0,,,2.89,4.0,0.0,4.0,1,1004670017.0,,40.0,987753.0,205735.0,12c,,102 026,10205.0,,,,1,,,22v3,,40.731371,-73.9873607,
17438,MN,392,10,103.0,1002800.0,10028003001.0,28.0,3001.0,1.0,2.0,10009.0,L011,9.0,14.0,6300.0,1.0,3.0,4A,350 EAST 10 STREET,R8B,,,,,,,,,,N,W1,8.0,0.0,,9TH & 10TH ST.,27680.0,93420.0,93420.0,0.0,0.0,0.0,0.0,0.0,0.0,93420.0,2.0,1.0,5.0,0.0,1.0,150.0,184.54,150.0,184.0,N,3.0,N,4.0,2.0,1133550.0,2825550.0,0.0,1906.0,0.0,0.0,Individual Landmark,INDIVIDUAL LANDMARK,3.38,4.0,0.0,4.0,1,1003920010.0,,28.0,989933.0,203890.0,12c,,102 022,10203.0,,,,1,,1.0,22v3,t,40.7263058,-73.9794964,
17883,MN,164,66,103.0,1002902.0,10029025000.0,29.0,4000.0,2.0,1.0,10013.0,E009,5.0,15.0,7700.0,1.0,3.0,1A,28 MULBERRY STREET,C6-1,,,,,,,,,,N,C7,4.0,0.0,,WONG'S MILLENNIUM II CORP,1862.0,10500.0,3054.0,7446.0,0.0,3054.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,10.0,11.0,33.33,54.0,33.0,52.0,N,2.0,Y,3.0,2.0,198000.0,651600.0,0.0,1910.0,1989.0,0.0,,,5.64,3.44,6.0,6.5,1,1001640066.0,,29.0,984409.0,199544.0,12d,,101S032,10105.0,,,,1,,,22v3,,40.7143789,-73.9994265,
17923,MN,350,21,103.0,1003001.0,10030013000.0,30.01,3000.0,1.0,2.0,10002.0,L018,7.0,14.0,6600.0,1.0,3.0,2A,9 CLINTON STREET,R7A,,,,C1-5,,,,,,N,K4,4.0,0.0,,9 CLINTON STREET LLC,1600.0,3850.0,2350.0,1500.0,0.0,2350.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,5.0,25.0,64.0,25.0,47.0,E,0.0,N,5.0,1.0,236250.0,413100.0,0.0,1910.0,0.0,0.0,,,2.41,4.0,0.0,4.0,1,1003500021.0,,3001.0,988614.0,201987.0,12c,,102 005,10201.0,E-216,,,1,,,22v3,,40.7210833,-73.9842565,
17931,MN,385,22,103.0,1002202.0,10022021001.0,22.02,1001.0,1.0,2.0,10009.0,E028,9.0,14.0,7600.0,1.0,3.0,3A,234 EAST 3 STREET,R8B,,,,,,,,,,N,D1,3.0,0.0,,"234 EAST 3RD STREETREALTY COMPANY,",3927.0,13517.0,0.0,13517.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,19.0,19.0,37.08,105.92,37.0,105.0,N,0.0,N,5.0,0.0,900000.0,1853100.0,0.0,2001.0,0.0,0.0,,,3.44,4.0,0.0,4.0,1,1003850022.0,,2202.0,989259.0,202312.0,12c,,102 013,10203.0,,,,1,,,22v3,,40.721975,-73.9819293,
